MP Name,feature,shap_value,abs_shap,direction,driver_rank
Manoj Tiwari,num_works,0.8261042,0.8261042,increases_risk,3
Mansukhbhai Dhanjibhai Vasava,cost_deviation_pct_mean,-3.381445,3.381445,decreases_risk,1
Mansukhbhai Dhanjibhai Vasava,num_works,-0.46436384,0.46436384,decreases_risk,2
Mansukhbhai Dhanjibhai Vasava,cost_deviation_pct_max,0.41883036,0.41883036,increases_risk,3
Midhun Reddy,cost_deviation_pct_mean,-0.7443701,0.7443701,decreases_risk,1
Midhun Reddy,cost_deviation_pct_max,-0.49813586,0.49813586,decreases_risk,2
Midhun Reddy,collusion_score_mean,-0.29916072,0.29916072,decreases_risk,3
Mitesh Rameshbhai Bakabhai Patel,cost_deviation_pct_mean,-3.018475,3.018475,decreases_risk,1
Mitesh Rameshbhai Bakabhai Patel,num_works,-0.46712616,0.46712616,decreases_risk,2
Mitesh Rameshbhai Bakabhai Patel,sor_match_confidence_mean,-0.24609686,0.24609686,decreases_risk,3
Mr Gopal Jee Thakur,cost_deviation_pct_mean,-3.3374586,3.3374586,decreases_risk,1
Mr Gopal Jee Thakur,num_works,-0.38212097,0.38212097,decreases_risk,2
Mr Gopal Jee Thakur,sor_match_confidence_mean,-0.3339744,0.3339744,decreases_risk,3
Ms Mahua Moitra,cost_deviation_pct_mean,-3.2183478,3.2183478,decreases_risk,1
Ms Mahua Moitra,cost_deviation_pct_max,-1.635128,1.635128,decreases_risk,2
Ms Mahua Moitra,sor_match_confidence_mean,0.4451709,0.4451709,increases_risk,3
Ms. Dola Sen (2023-29),cost_deviation_pct_mean,-3.0787446,3.0787446,decreases_risk,1
Ms. Dola Sen (2023-29),cost_deviation_pct_max,-2.51952,2.51952,decreases_risk,2
Ms. Dola Sen (2023-29),num_works,0.90154684,0.90154684,increases_risk,3
Mukesh Rajput,cost_deviation_pct_mean,0.54168105,0.54168105,increases_risk,1
Mukesh Rajput,cost_deviation_pct_max,-0.3706761,0.3706761,decreases_risk,2
Mukesh Rajput,collusion_score_max,0.29231223,0.29231223,increases_risk,3
NABA CHARAN MAJHI,cost_deviation_pct_mean,1.526297,1.526297,increases_risk,1
NABA CHARAN MAJHI,anomaly_score_max,0.5495992,0.5495992,increases_risk,2
NABA CHARAN MAJHI,num_works,-0.5422337,0.5422337,decreases_risk,3
NALIN SOREN,cost_deviation_pct_mean,-2.0336585,2.0336585,decreases_risk,1
NALIN SOREN,num_works,-0.19410951,0.19410951,decreases_risk,2
NALIN SOREN,collusion_score_mean,0.19388446,0.19388446,increases_risk,3
NARAYAN DAS AHIRWAR,cost_deviation_pct_mean,-3.3071785,3.3071785,decreases_risk,1
NARAYAN DAS AHIRWAR,cost_deviation_pct_max,0.75153625,0.75153625,increases_risk,2
NARAYAN DAS AHIRWAR,num_works,-0.6616292,0.6616292,decreases_risk,3
NARAYAN TATU RANE,cost_deviation_pct_mean,1.238767,1.238767,increases_risk,1
NARAYAN TATU RANE,num_works,-0.60881066,0.60881066,decreases_risk,2
NARAYAN TATU RANE,num_months,-0.24151628,0.24151628,decreases_risk,3
NARESH CHANDRA UTTAM PATEL,cost_deviation_pct_mean,-3.061368,3.061368,decreases_risk,1
NARESH CHANDRA UTTAM PATEL,cost_deviation_pct_max,-2.528665,2.528665,decreases_risk,2
NARESH CHANDRA UTTAM PATEL,num_works,1.0066739,1.0066739,increases_risk,3
NAVEEN JINDAL,cost_deviation_pct_mean,-2.0720365,2.0720365,decreases_risk,1
NAVEEN JINDAL,cost_deviation_pct_max,0.51510745,0.51510745,increases_risk,2
NAVEEN JINDAL,duplicate_score_max,-0.38705269,0.38705269,decreases_risk,3
NEERAJ MAURYA,cost_deviation_pct_mean,-3.1016102,3.1016102,decreases_risk,1
NEERAJ MAURYA,cost_deviation_pct_max,-1.4513276,1.4513276,decreases_risk,2
NEERAJ MAURYA,num_works,-0.39229524,0.39229524,decreases_risk,3
NILESH DNYANDEV LANKE,cost_deviation_pct_mean,-2.9395955,2.9395955,decreases_risk,1
NILESH DNYANDEV LANKE,cost_deviation_pct_max,-2.7794902,2.7794902,decreases_risk,2
NILESH DNYANDEV LANKE,num_works,0.88962716,0.88962716,increases_risk,3
NIMUBEN JAYANTIBHAI BAMBHANIYA,cost_deviation_pct_mean,-2.086035,2.086035,decreases_risk,1
NIMUBEN JAYANTIBHAI BAMBHANIYA,num_works,-0.5732445,0.5732445,decreases_risk,2
NIMUBEN JAYANTIBHAI BAMBHANIYA,anomaly_score_max,0.36013556,0.36013556,increases_risk,3
Nitin Jairam Gadkari,cost_deviation_pct_mean,-3.1023803,3.1023803,decreases_risk,1
Nitin Jairam Gadkari,cost_deviation_pct_max,0.91717124,0.91717124,increases_risk,2
Nitin Jairam Gadkari,num_works,-0.7013486,0.7013486,decreases_risk,3
Nityanand Rai,cost_deviation_pct_mean,-3.381379,3.381379,decreases_risk,1
Nityanand Rai,cost_deviation_pct_max,-1.5755415,1.5755415,decreases_risk,2
Nityanand Rai,sor_match_confidence_mean,-0.18058132,0.18058132,decreases_risk,3
Om Birla,cost_deviation_pct_mean,4.0093865,4.0093865,increases_risk,1
Om Birla,num_works,1.1765635,1.1765635,increases_risk,2
Om Birla,cost_deviation_pct_max,0.17338775,0.17338775,increases_risk,3
Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,cost_deviation_pct_mean,-3.470276,3.470276,decreases_risk,1
Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,cost_deviation_pct_max,-1.3711485,1.3711485,decreases_risk,2
Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,num_works,-0.44774213,0.44774213,decreases_risk,3
P C Mohan,cost_deviation_pct_max,-2.8180242,2.8180242,decreases_risk,1
P C Mohan,cost_deviation_pct_mean,-2.8007097,2.8007097,decreases_risk,2
P C Mohan,num_works,0.8321721,0.8321721,increases_risk,3
PARSHOTTAMBHAI RUPALA,cost_deviation_pct_mean,0.55981255,0.55981255,increases_risk,1
PARSHOTTAMBHAI RUPALA,anomaly_flag_rate,-0.49753353,0.49753353,decreases_risk,2
PARSHOTTAMBHAI RUPALA,residual_pct_max,-0.40216714,0.40216714,decreases_risk,3
PARTHA BHOWMICK,cost_deviation_pct_max,-2.334067,2.334067,decreases_risk,1
PARTHA BHOWMICK,cost_deviation_pct_mean,-1.8531448,1.8531448,decreases_risk,2
PARTHA BHOWMICK,num_works,0.7115031,0.7115031,increases_risk,3
PATHAN YUSUF,cost_deviation_pct_mean,-2.8630657,2.8630657,decreases_risk,1
PATHAN YUSUF,cost_deviation_pct_max,-2.853256,2.853256,decreases_risk,2
PATHAN YUSUF,num_works,0.8053532,0.8053532,increases_risk,3
PHANI BHUSAN CHOUDHURY,cost_deviation_pct_mean,-3.0620358,3.0620358,decreases_risk,1
PHANI BHUSAN CHOUDHURY,cost_deviation_pct_max,-2.7081206,2.7081206,decreases_risk,2
PHANI BHUSAN CHOUDHURY,num_works,0.85392207,0.85392207,increases_risk,3
PRABHAKAR REDDY VEMIREDDY,cost_deviation_pct_mean,-0.58801734,0.58801734,decreases_risk,1
PRABHAKAR REDDY VEMIREDDY,cost_deviation_pct_max,-0.56420225,0.56420225,decreases_risk,2
PRABHAKAR REDDY VEMIREDDY,collusion_score_mean,-0.3110274,0.3110274,decreases_risk,3
PRADEEP PUROHIT,cost_deviation_pct_mean,-0.70029527,0.70029527,decreases_risk,1
PRADEEP PUROHIT,cost_deviation_pct_max,-0.4528841,0.4528841,decreases_risk,2
PRADEEP PUROHIT,sor_match_confidence_mean,0.26088881,0.26088881,increases_risk,3
PRANITI SUSHILKUMAR SHINDE,cost_deviation_pct_mean,-2.9972625,2.9972625,decreases_risk,1
PRANITI SUSHILKUMAR SHINDE,cost_deviation_pct_max,-2.5467942,2.5467942,decreases_risk,2
PRANITI SUSHILKUMAR SHINDE,num_works,0.9305698,0.9305698,increases_risk,3
PRAVEEN PATEL,num_works,2.0755842,2.0755842,increases_risk,1
PRAVEEN PATEL,cost_deviation_pct_mean,-1.8024131,1.8024131,decreases_risk,2
PRAVEEN PATEL,cost_deviation_pct_max,1.3732531,1.3732531,increases_risk,3
PRIYA SAROJ,cost_deviation_pct_mean,-2.0076966,2.0076966,decreases_risk,1
PRIYA SAROJ,cost_deviation_pct_max,-0.40602493,0.40602493,decreases_risk,2
PRIYA SAROJ,num_works,-0.26926497,0.26926497,decreases_risk,3
PRIYANKA SATISH JARKIHOLI,cost_deviation_pct_mean,-3.0046337,3.0046337,decreases_risk,1
PRIYANKA SATISH JARKIHOLI,cost_deviation_pct_max,0.9094919,0.9094919,increases_risk,2
PRIYANKA SATISH JARKIHOLI,num_works,-0.6494683,0.6494683,decreases_risk,3
PUSHPENDRA SAROJ,cost_deviation_pct_mean,-1.9489101,1.9489101,decreases_risk,1
PUSHPENDRA SAROJ,cost_deviation_pct_max,-0.3630574,0.3630574,decreases_risk,2
PUSHPENDRA SAROJ,num_works,-0.30630302,0.30630302,decreases_risk,3
Pankaj Chowdhary,cost_deviation_pct_mean,-2.6590183,2.6590183,decreases_risk,1
Pankaj Chowdhary,cost_deviation_pct_max,0.6270747,0.6270747,increases_risk,2
Pankaj Chowdhary,num_works,-0.603972,0.603972,decreases_risk,3
Parvatagouda Chandanagouda Gaddigoudar,cost_deviation_pct_mean,-3.6724782,3.6724782,decreases_risk,1
Parvatagouda Chandanagouda Gaddigoudar,cost_deviation_pct_max,0.4989009,0.4989009,increases_risk,2
Parvatagouda Chandanagouda Gaddigoudar,num_works,-0.37809065,0.37809065,decreases_risk,3
Prabhubhai Nagarbhai Vasava,cost_deviation_pct_mean,-2.846611,2.846611,decreases_risk,1
Prabhubhai Nagarbhai Vasava,num_works,-0.3842512,0.3842512,decreases_risk,2
Prabhubhai Nagarbhai Vasava,anomaly_flag_rate,-0.3092817,0.3092817,decreases_risk,3
Pradan Baruah,cost_deviation_pct_max,0.92782027,0.92782027,increases_risk,1
Pradan Baruah,num_works,-0.6916343,0.6916343,decreases_risk,2
Pradan Baruah,sor_match_confidence_mean,-0.12646328,0.12646328,decreases_risk,3
Pradeep Kumar Singh,cost_deviation_pct_mean,-3.2293396,3.2293396,decreases_risk,1
Pradeep Kumar Singh,cost_deviation_pct_max,0.5994129,0.5994129,increases_risk,2
Pradeep Kumar Singh,num_works,-0.45162526,0.45162526,decreases_risk,3
Pradyut Bordoloi,cost_deviation_pct_mean,4.273629,4.273629,increases_risk,1
Pradyut Bordoloi,num_works,1.2276589,1.2276589,increases_risk,2
Pradyut Bordoloi,residual_pct_max,-0.20825708,0.20825708,decreases_risk,3
Pralhad Venkatesh Joshi,cost_deviation_pct_mean,-2.5817013,2.5817013,decreases_risk,1
Pralhad Venkatesh Joshi,cost_deviation_pct_max,0.7031021,0.7031021,increases_risk,2
Pralhad Venkatesh Joshi,num_works,-0.42404476,0.42404476,decreases_risk,3
Prasun Banerjee,cost_deviation_pct_mean,-2.9916525,2.9916525,decreases_risk,1
Prasun Banerjee,num_works,-0.4094317,0.4094317,decreases_risk,2
Prasun Banerjee,sor_match_confidence_mean,-0.25091746,0.25091746,decreases_risk,3
Pratap Chandra Sarangi,cost_deviation_pct_max,-2.825495,2.825495,decreases_risk,1
Pratap Chandra Sarangi,cost_deviation_pct_mean,-2.800819,2.800819,decreases_risk,2
Pratap Chandra Sarangi,num_works,0.8548119,0.8548119,increases_risk,3
Pratima Mondal ,cost_deviation_pct_mean,-2.8064823,2.8064823,decreases_risk,1
Pratima Mondal ,num_works,-0.45941994,0.45941994,decreases_risk,2
Pratima Mondal ,anomaly_flag_rate,-0.29645735,0.29645735,decreases_risk,3
Praveen Khandelwal,cost_deviation_pct_mean,-3.2772677,3.2772677,decreases_risk,1
Praveen Khandelwal,cost_deviation_pct_max,-1.4800903,1.4800903,decreases_risk,2
Praveen Khandelwal,num_works,-0.46006233,0.46006233,decreases_risk,3
Priyanka Gandhi Vadra,cost_deviation_pct_mean,-3.1632137,3.1632137,decreases_risk,1
Priyanka Gandhi Vadra,cost_deviation_pct_max,-2.5171552,2.5171552,decreases_risk,2
Priyanka Gandhi Vadra,num_works,0.9587256,0.9587256,increases_risk,3
Prof SP Singh Baghel,cost_deviation_pct_mean,-2.7832704,2.7832704,decreases_risk,1
Prof SP Singh Baghel,sor_match_confidence_mean,0.9446806,0.9446806,increases_risk,2
Prof SP Singh Baghel,num_primary_vendors,0.38225362,0.38225362,increases_risk,3
Prof Sougata Ray,cost_deviation_pct_mean,3.1628277,3.1628277,increases_risk,1
Prof Sougata Ray,num_works,1.1537683,1.1537683,increases_risk,2
Prof Sougata Ray,cost_deviation_pct_max,0.67837316,0.67837316,increases_risk,3
Prof. Manoj Kumar Jha (2024-30),cost_deviation_pct_mean,0.6756045,0.6756045,increases_risk,1
Prof. Manoj Kumar Jha (2024-30),cost_deviation_pct_max,-0.53642744,0.53642744,decreases_risk,2
Prof. Manoj Kumar Jha (2024-30),residual_pct_max,-0.39136934,0.39136934,decreases_risk,3
Prof. Ram Gopal Yadav (2020-26),cost_deviation_pct_mean,-2.501919,2.501919,decreases_risk,1
Prof. Ram Gopal Yadav (2020-26),cost_deviation_pct_max,0.49877158,0.49877158,increases_risk,2
Prof. Ram Gopal Yadav (2020-26),num_works,-0.41651118,0.41651118,decreases_risk,3
Putta Mahesh Kumar,cost_deviation_pct_mean,-3.2477677,3.2477677,decreases_risk,1
Putta Mahesh Kumar,cost_deviation_pct_max,0.5773305,0.5773305,increases_risk,2
Putta Mahesh Kumar,anomaly_score_max,0.3983167,0.3983167,increases_risk,3
R.K. CHAUDHARY,cost_deviation_pct_mean,-3.1261814,3.1261814,decreases_risk,1
R.K. CHAUDHARY,cost_deviation_pct_max,-2.5757089,2.5757089,decreases_risk,2
R.K. CHAUDHARY,num_works,0.93378335,0.93378335,increases_risk,3
RABINDRA NARAYAN BEHERA,cost_deviation_pct_mean,-3.1441455,3.1441455,decreases_risk,1
RABINDRA NARAYAN BEHERA,cost_deviation_pct_max,-2.5103686,2.5103686,decreases_risk,2
RABINDRA NARAYAN BEHERA,num_works,0.9193023,0.9193023,increases_risk,3
RACHNA BANERJEE,cost_deviation_pct_mean,-2.1225414,2.1225414,decreases_risk,1
RACHNA BANERJEE,num_works,-0.6740173,0.6740173,decreases_risk,2
RACHNA BANERJEE,cost_deviation_pct_max,0.47068125,0.47068125,increases_risk,3
RADHE SHYAM RATHIYA,cost_deviation_pct_mean,-0.7342972,0.7342972,decreases_risk,1
RADHE SHYAM RATHIYA,cost_deviation_pct_max,-0.5133401,0.5133401,decreases_risk,2
RADHE SHYAM RATHIYA,duplicate_score_max,-0.41053316,0.41053316,decreases_risk,3
RAHUL GANDHI,cost_deviation_pct_mean,-2.7775369,2.7775369,decreases_risk,1
RAHUL GANDHI,cost_deviation_pct_max,0.7105171,0.7105171,increases_risk,2
RAHUL GANDHI,num_works,-0.39245623,0.39245623,decreases_risk,3
RAHUL SINGH LODHI,cost_deviation_pct_mean,3.2145004,3.2145004,increases_risk,1
RAHUL SINGH LODHI,anomaly_score_max,0.5062695,0.5062695,increases_risk,2
RAHUL SINGH LODHI,duplicate_score_max,-0.1860244,0.1860244,decreases_risk,3
RAJ BHUSHAN CHOUDHARY,cost_deviation_pct_mean,0.59933436,0.59933436,increases_risk,1
RAJ BHUSHAN CHOUDHARY,cost_deviation_pct_max,0.57546985,0.57546985,increases_risk,2
RAJ BHUSHAN CHOUDHARY,residual_pct_max,-0.48240593,0.48240593,decreases_risk,3
RAJ KUMAR ROAT,cost_deviation_pct_mean,-3.3730333,3.3730333,decreases_risk,1
RAJ KUMAR ROAT,cost_deviation_pct_max,-1.41147,1.41147,decreases_risk,2
RAJ KUMAR ROAT,num_works,-0.26206183,0.26206183,decreases_risk,3
RAJA RAM SINGH,cost_deviation_pct_mean,-3.323447,3.323447,decreases_risk,1
RAJA RAM SINGH,num_works,-0.470062,0.470062,decreases_risk,2
RAJA RAM SINGH,cost_deviation_pct_max,0.4406614,0.4406614,increases_risk,3
RAJABHAU,cost_deviation_pct_mean,-3.286415,3.286415,decreases_risk,1
RAJABHAU,cost_deviation_pct_max,-1.3070282,1.3070282,decreases_risk,2
RAJABHAU,num_works,-0.44363862,0.44363862,decreases_risk,3
RAJEEV BHARDWAJ,cost_deviation_pct_mean,-2.1097236,2.1097236,decreases_risk,1
RAJEEV BHARDWAJ,duplicate_score_max,-0.34807426,0.34807426,decreases_risk,2
RAJEEV BHARDWAJ,num_works,-0.29953358,0.29953358,decreases_risk,3
RAJEEV RAI,cost_deviation_pct_mean,-2.8861938,2.8861938,decreases_risk,1
RAJEEV RAI,cost_deviation_pct_max,-0.48550212,0.48550212,decreases_risk,2
RAJEEV RAI,num_works,-0.40042737,0.40042737,decreases_risk,3
RAJESH RANJAN ALIAS PAPPU YADAV,cost_deviation_pct_mean,-1.3734835,1.3734835,decreases_risk,1
RAJESH RANJAN ALIAS PAPPU YADAV,cost_deviation_pct_max,0.99551934,0.99551934,increases_risk,2
RAJESH RANJAN ALIAS PAPPU YADAV,sor_match_confidence_mean,0.95778996,0.95778996,increases_risk,3
RAJESH VERMA,cost_deviation_pct_mean,-3.5591812,3.5591812,decreases_risk,1
RAJESH VERMA,cost_deviation_pct_max,0.6287435,0.6287435,increases_risk,2
RAJESH VERMA,num_works,-0.41896784,0.41896784,decreases_risk,3
RAJPALSINH MAHENDRASINH JADAV,cost_deviation_pct_mean,-2.1090822,2.1090822,decreases_risk,1
RAJPALSINH MAHENDRASINH JADAV,cost_deviation_pct_max,-0.36588702,0.36588702,decreases_risk,2
RAJPALSINH MAHENDRASINH JADAV,collusion_score_max,-0.27343285,0.27343285,decreases_risk,3
RAKESH RATHOR,cost_deviation_pct_mean,1.2563468,1.2563468,increases_risk,1
RAKESH RATHOR,num_works,-0.92674357,0.92674357,decreases_risk,2
RAKESH RATHOR,anomaly_flag_rate,-0.4949343,0.4949343,decreases_risk,3
RAKIBUL HUSSAIN,cost_deviation_pct_mean,-3.1464295,3.1464295,decreases_risk,1
RAKIBUL HUSSAIN,cost_deviation_pct_max,0.8526787,0.8526787,increases_risk,2
RAKIBUL HUSSAIN,num_works,-0.396287,0.396287,decreases_risk,3
RAM PRASAD CHAUDHARY,cost_deviation_pct_mean,2.3183427,2.3183427,increases_risk,1
RAM PRASAD CHAUDHARY,num_works,-0.40095595,0.40095595,decreases_risk,2
RAM PRASAD CHAUDHARY,anomaly_score_max,-0.18080266,0.18080266,decreases_risk,3
RAMASAHAYAM RAGHURAM REDDY,cost_deviation_pct_mean,-3.1894689,3.1894689,decreases_risk,1
RAMASAHAYAM RAGHURAM REDDY,cost_deviation_pct_max,-1.3976232,1.3976232,decreases_risk,2
RAMASAHAYAM RAGHURAM REDDY,num_works,-0.4574882,0.4574882,decreases_risk,3
RAMASHANKAR RAJBHAR,cost_deviation_pct_mean,-3.5054529,3.5054529,decreases_risk,1
RAMASHANKAR RAJBHAR,num_works,-0.3939074,0.3939074,decreases_risk,2
RAMASHANKAR RAJBHAR,sor_match_confidence_mean,-0.26049978,0.26049978,decreases_risk,3
RAMBHUAL NISHAD,cost_deviation_pct_mean,-2.9681756,2.9681756,decreases_risk,1
RAMBHUAL NISHAD,cost_deviation_pct_max,-2.685949,2.685949,decreases_risk,2
RAMBHUAL NISHAD,num_works,0.8780748,0.8780748,increases_risk,3
RAMESH AWASTHI,cost_deviation_pct_mean,-3.4704041,3.4704041,decreases_risk,1
RAMESH AWASTHI,cost_deviation_pct_max,0.8045723,0.8045723,increases_risk,2
RAMESH AWASTHI,num_works,-0.34842762,0.34842762,decreases_risk,3
RANJIT DUTTA,cost_deviation_pct_mean,-3.436278,3.436278,decreases_risk,1
RANJIT DUTTA,cost_deviation_pct_max,-1.4177456,1.4177456,decreases_risk,2
RANJIT DUTTA,num_works,-0.2785678,0.2785678,decreases_risk,3
RICHARD VANLALHMANGAIHA,cost_deviation_pct_mean,4.748689,4.748689,increases_risk,1
RICHARD VANLALHMANGAIHA,collusion_score_max,0.27620044,0.27620044,increases_risk,2
RICHARD VANLALHMANGAIHA,duplicate_score_max,-0.23248981,0.23248981,decreases_risk,3
ROBERT BRUCE C,cost_deviation_pct_mean,2.9936419,2.9936419,increases_risk,1
ROBERT BRUCE C,residual_pct_max,-0.29575187,0.29575187,decreases_risk,2
ROBERT BRUCE C,cost_deviation_pct_max,0.21678804,0.21678804,increases_risk,3
ROOP KUMARI CHOUDHARY,cost_deviation_pct_mean,-0.65146,0.65146,decreases_risk,1
ROOP KUMARI CHOUDHARY,cost_deviation_pct_max,-0.60264343,0.60264343,decreases_risk,2
ROOP KUMARI CHOUDHARY,duplicate_score_max,-0.3303698,0.3303698,decreases_risk,3
RUCHI VIRA,cost_deviation_pct_mean,-0.49979547,0.49979547,decreases_risk,1
RUCHI VIRA,duplicate_score_max,-0.39934844,0.39934844,decreases_risk,2
RUCHI VIRA,cost_deviation_pct_max,-0.3834019,0.3834019,decreases_risk,3
Radha Mohan Singh,cost_deviation_pct_mean,1.9400535,1.9400535,increases_risk,1
Radha Mohan Singh,collusion_score_max,0.23817372,0.23817372,increases_risk,2
Radha Mohan Singh,anomaly_flag_rate,-0.13579865,0.13579865,decreases_risk,3
Rahul Kaswan,cost_deviation_pct_mean,-2.5858686,2.5858686,decreases_risk,1
Rahul Kaswan,cost_deviation_pct_max,0.6048494,0.6048494,increases_risk,2
Rahul Kaswan,num_works,-0.54664975,0.54664975,decreases_risk,3
Rajeshbhai Naranbhai Chudasama,cost_deviation_pct_mean,1.1466147,1.1466147,increases_risk,1
Rajeshbhai Naranbhai Chudasama,anomaly_score_max,0.42400464,0.42400464,increases_risk,2
Rajeshbhai Naranbhai Chudasama,collusion_score_max,-0.28771153,0.28771153,decreases_risk,3
Rajkumar Chahar ,cost_deviation_pct_max,1.0079666,1.0079666,increases_risk,1
Rajkumar Chahar ,cost_deviation_pct_mean,-0.20576562,0.20576562,decreases_risk,2
Rajkumar Chahar ,collusion_score_mean,0.15973853,0.15973853,increases_risk,3
Rajnath Singh,cost_deviation_pct_mean,-3.3305137,3.3305137,decreases_risk,1
Rajnath Singh,cost_deviation_pct_max,0.809014,0.809014,increases_risk,2
Rajnath Singh,num_works,-0.69961673,0.69961673,decreases_risk,3
Raju Bista,cost_deviation_pct_mean,-3.7725875,3.7725875,decreases_risk,1
Raju Bista,cost_deviation_pct_max,0.52012527,0.52012527,increases_risk,2
Raju Bista,num_works,-0.38535064,0.38535064,decreases_risk,3
Ramprit Mandal,cost_deviation_pct_mean,-3.631839,3.631839,decreases_risk,1
Ramprit Mandal,cost_deviation_pct_max,0.64368325,0.64368325,increases_risk,2
Ramprit Mandal,num_works,-0.41201332,0.41201332,decreases_risk,3
Ramvir Singh Bidhuri,cost_deviation_pct_mean,-2.7120738,2.7120738,decreases_risk,1
Ramvir Singh Bidhuri,cost_deviation_pct_max,0.67509043,0.67509043,increases_risk,2
Ramvir Singh Bidhuri,sor_match_confidence_mean,-0.30889517,0.30889517,decreases_risk,3
Rao Inderjit Singh,cost_deviation_pct_mean,3.3581128,3.3581128,increases_risk,1
Rao Inderjit Singh,num_works,1.189276,1.189276,increases_risk,2
Rao Inderjit Singh,anomaly_score_max,0.44662517,0.44662517,increases_risk,3
Rao Rajendra Singh,cost_deviation_pct_mean,3.7663243,3.7663243,increases_risk,1
Rao Rajendra Singh,num_works,1.2320604,1.2320604,increases_risk,2
Rao Rajendra Singh,sor_match_confidence_mean,0.31862265,0.31862265,increases_risk,3
Ravi Shankar Prasad,cost_deviation_pct_mean,4.38685,4.38685,increases_risk,1
Ravi Shankar Prasad,collusion_score_max,0.27740702,0.27740702,increases_risk,2
Ravi Shankar Prasad,cost_deviation_pct_max,-0.2316761,0.2316761,decreases_risk,3
Ravindra Vasantrao Chavan,cost_deviation_pct_mean,-2.1648664,2.1648664,decreases_risk,1
Ravindra Vasantrao Chavan,sor_match_confidence_mean,0.7197842,0.7197842,increases_risk,2
Ravindra Vasantrao Chavan,cost_deviation_pct_max,0.6682953,0.6682953,increases_risk,3
Rodmal Nagar ,cost_deviation_pct_mean,-3.4500256,3.4500256,decreases_risk,1
Rodmal Nagar ,cost_deviation_pct_max,0.621668,0.621668,increases_risk,2
Rodmal Nagar ,num_works,-0.40150344,0.40150344,decreases_risk,3
S SUPONGMEREN JAMIR,cost_deviation_pct_max,0.64259154,0.64259154,increases_risk,1
S SUPONGMEREN JAMIR,num_works,-0.4866527,0.4866527,decreases_risk,2
S SUPONGMEREN JAMIR,duplicate_score_max,-0.40095752,0.40095752,decreases_risk,3
S Venkatesan,cost_deviation_pct_mean,4.6535373,4.6535373,increases_risk,1
S Venkatesan,cost_deviation_pct_max,-0.64665467,0.64665467,decreases_risk,2
S Venkatesan,residual_pct_max,-0.21961191,0.21961191,decreases_risk,3
S. Jagathrakshakan,cost_deviation_pct_mean,-3.37413,3.37413,decreases_risk,1
S. Jagathrakshakan,num_works,-0.69560057,0.69560057,decreases_risk,2
S. Jagathrakshakan,cost_deviation_pct_max,0.63243693,0.63243693,increases_risk,3
SACHITHANANTHAM R,cost_deviation_pct_mean,-0.50398093,0.50398093,decreases_risk,1
SACHITHANANTHAM R,cost_deviation_pct_max,-0.49994934,0.49994934,decreases_risk,2
SACHITHANANTHAM R,num_works,-0.15896201,0.15896201,decreases_risk,3
SAGAR ESHWAR KHANDRE,cost_deviation_pct_mean,-3.0312102,3.0312102,decreases_risk,1
SAGAR ESHWAR KHANDRE,cost_deviation_pct_max,-2.690289,2.690289,decreases_risk,2
SAGAR ESHWAR KHANDRE,num_works,0.86064506,0.86064506,increases_risk,3
SALENG A SANGMA,cost_deviation_pct_mean,-0.43792078,0.43792078,decreases_risk,1
SALENG A SANGMA,duplicate_score_max,-0.40977305,0.40977305,decreases_risk,2
SALENG A SANGMA,num_works,-0.15279488,0.15279488,decreases_risk,3
SAMBIT PATRA,cost_deviation_pct_mean,-0.67800796,0.67800796,decreases_risk,1
SAMBIT PATRA,duplicate_score_max,-0.42948744,0.42948744,decreases_risk,2
SAMBIT PATRA,num_works,-0.27907243,0.27907243,decreases_risk,3
SANATAN PANDEY,cost_deviation_pct_max,-0.5019433,0.5019433,decreases_risk,1
SANATAN PANDEY,cost_deviation_pct_mean,-0.38282105,0.38282105,decreases_risk,2
SANATAN PANDEY,collusion_score_mean,-0.18859965,0.18859965,decreases_risk,3
SANJNA JATAV,cost_deviation_pct_mean,-3.6926997,3.6926997,decreases_risk,1
SANJNA JATAV,cost_deviation_pct_max,-1.4579735,1.4579735,decreases_risk,2
SANJNA JATAV,num_works,-0.15006994,0.15006994,decreases_risk,3
SARABJEET SINGH KHALSA,cost_deviation_pct_mean,-0.7393254,0.7393254,decreases_risk,1
SARABJEET SINGH KHALSA,cost_deviation_pct_max,-0.41214305,0.41214305,decreases_risk,2
SARABJEET SINGH KHALSA,duplicate_score_max,-0.40115863,0.40115863,decreases_risk,3
SATPAL BRAHAMCHARI,cost_deviation_pct_mean,-3.278222,3.278222,decreases_risk,1
SATPAL BRAHAMCHARI,cost_deviation_pct_max,-1.3154426,1.3154426,decreases_risk,2
SATPAL BRAHAMCHARI,num_works,-0.46084708,0.46084708,decreases_risk,3
SAVITRI THAKUR,cost_deviation_pct_mean,-2.9146926,2.9146926,decreases_risk,1
SAVITRI THAKUR,num_works,-0.46948016,0.46948016,decreases_risk,2
SAVITRI THAKUR,collusion_score_mean,-0.30958337,0.30958337,decreases_risk,3
SAYANI GHOSH,cost_deviation_pct_mean,-2.0689611,2.0689611,decreases_risk,1
SAYANI GHOSH,duplicate_score_max,-0.37616375,0.37616375,decreases_risk,2
SAYANI GHOSH,anomaly_flag_rate,-0.32413906,0.32413906,decreases_risk,3
SELJA,cost_deviation_pct_mean,-2.1216292,2.1216292,decreases_risk,1
