work_id,duplicate_score,is_duplicate_flagged,duplicate_group_id,duplicate_group_size,best_match_work_id,geo_cluster_id,semantic_similarity,cost_similarity,date_proximity,geo_proximity,geo_distance_km,geo_precision_pair
C_162477,0.0,False,-1,1,,12,,,,,,
C_162479,0.0,False,-1,1,,12,,,,,,
C_163079,0.6611594989936688,True,146,2,C_163538,9,0.81175196,0.9834795704688322,0.0,1.0,0.0,coarse_region_centroid
C_163080,0.7506262342558547,True,147,7,C_163081,9,0.787272,0.9981331167748793,1.0,1.0,0.0,coarse_region_centroid
C_163081,0.8639097685354902,True,147,7,C_163082,9,0.99275225,0.9994799802392491,1.0,1.0,0.0,coarse_region_centroid
C_163082,0.8639097685354902,True,147,7,C_163081,9,0.99275225,0.9994799802392491,1.0,1.0,0.0,coarse_region_centroid
C_163083,0.0,False,-1,1,,9,,,,,,
C_163093,0.0,False,-1,1,,4,,,,,,
C_163095,0.6920232611052046,True,150,2,C_163098,4,0.7341168,0.8512950660545876,1.0,1.0,0.0,coarse_region_centroid
C_163098,0.6920232611052046,True,150,2,C_163095,4,0.7341168,0.8512950660545876,1.0,1.0,0.0,coarse_region_centroid
C_163102,0.0,False,-1,1,,13,,,,,,
C_163103,0.0,False,-1,1,,13,,,,,,
C_163105,0.0,False,-1,1,,4,,,,,,
C_163106,0.0,False,-1,1,,4,,,,,,
C_163109,0.7898783966455871,True,155,7,C_163114,13,0.89329517,0.9028302092125088,1.0,1.0,0.0,coarse_region_centroid
C_163110,0.771465736472025,True,155,7,C_163115,13,0.8553356,0.9151558009953026,1.0,1.0,0.0,coarse_region_centroid
C_163111,0.7353973608017436,True,155,7,C_163114,13,0.8787016,0.6705572843553975,1.0,1.0,0.0,coarse_region_centroid
C_163113,0.7781906871016121,True,155,7,C_163115,13,0.84126276,0.9874808069146158,1.0,1.0,0.0,coarse_region_centroid
C_163114,0.7898783966455871,True,155,7,C_163109,13,0.89329517,0.9028302092125088,1.0,1.0,0.0,coarse_region_centroid
C_163115,0.7781906871016121,True,155,7,C_163113,13,0.84126276,0.9874808069146158,1.0,1.0,0.0,coarse_region_centroid
C_163116,0.7443678962074631,True,155,7,C_163115,13,0.7877921,0.9654112130815358,1.0,1.0,0.0,coarse_region_centroid
C_163117,0.0,False,-1,1,,13,,,,,,
C_163118,0.0,False,-1,1,,13,,,,,,
C_163119,0.0,False,-1,1,,13,,,,,,
C_163121,0.0,False,-1,1,,13,,,,,,
C_163127,0.0,False,-1,1,,13,,,,,,
C_163128,0.0,False,-1,1,,13,,,,,,
C_163130,0.0,False,-1,1,,13,,,,,,
C_163131,0.0,False,-1,1,,4,,,,,,
C_163196,0.0,False,-1,1,,13,,,,,,
C_163197,0.6878257257540443,True,165,2,C_163201,13,0.8559495,0.9952674458421362,0.0,1.0,0.0,coarse_region_centroid
C_163199,0.0,False,-1,1,,13,,,,,,
C_163200,0.6595125120854738,True,167,2,C_163207,13,0.8824648,0.7807841843249215,0.0,1.0,0.0,coarse_region_centroid
C_163201,0.6878257257540443,True,165,2,C_163197,13,0.8559495,0.9952674458421362,0.0,1.0,0.0,coarse_region_centroid
C_163202,0.0,False,-1,1,,13,,,,,,
C_163204,0.6552312738950159,True,169,2,C_163211,13,0.76230645,0.7898136270319945,0.6,1.0,0.0,coarse_region_centroid
C_163207,0.6595125120854738,True,167,2,C_163200,13,0.8824648,0.7807841843249215,0.0,1.0,0.0,coarse_region_centroid
C_163209,0.0,False,-1,1,,13,,,,,,
C_163211,0.6552312738950159,True,169,2,C_163204,13,0.76230645,0.7898136270319945,0.6,1.0,0.0,coarse_region_centroid
C_163228,0.0,False,-1,1,,13,,,,,,
C_163288,0.0,False,-1,1,,10,,,,,,
C_163538,0.6611594989936688,True,146,2,C_163079,9,0.81175196,0.9834795704688322,0.0,1.0,0.0,coarse_region_centroid
C_163833,0.8258677072411819,True,70,89,C_163834,2,0.9303138,0.9809754561811902,1.0,1.0,0.0,coarse_region_centroid
C_163834,0.8258677072411819,True,70,89,C_163833,2,0.9303138,0.9809754561811902,1.0,1.0,0.0,coarse_region_centroid
C_163835,0.8229837291542124,True,70,89,C_163834,2,0.93930554,0.941828280838048,1.0,1.0,0.0,coarse_region_centroid
C_163836,0.6729415192418164,True,173,2,C_163955,2,0.9361299,0.2003502058053347,1.0,1.0,0.0,coarse_region_centroid
C_163838,0.0,False,-1,1,,2,,,,,,
C_163951,0.6903646985330741,True,137,44,C_161678,2,0.7302042,0.8537617856455647,1.0,1.0,0.0,coarse_region_centroid
C_163955,0.6729415192418164,True,173,2,C_163836,2,0.9361299,0.2003502058053347,1.0,1.0,0.0,coarse_region_centroid
C_163958,0.0,False,-1,1,,2,,,,,,
C_164720,0.0,False,-1,1,,4,,,,,,
C_165993,0.0,False,-1,1,,1,,,,,,
C_166050,0.0,False,-1,1,,2,,,,,,
C_166051,0.6790652725326649,True,179,7,R_216063,2,0.8410121,0.9925429127750952,0.0,1.0,0.0,coarse_region_centroid
C_166052,0.0,False,-1,1,,2,,,,,,
C_166431,0.6899830350530717,True,181,17,C_166432,1,0.832037,0.5718134127321707,1.0,1.0,0.0,coarse_region_centroid
C_166432,0.7379068747732376,True,181,17,R_258567,1,0.8099115,0.9945,0.7555555555555555,1.0,0.0,coarse_region_centroid
C_166438,0.0,False,-1,1,,1,,,,,,
C_166439,0.0,False,-1,1,,1,,,,,,
C_166444,0.0,False,-1,1,,1,,,,,,
C_166445,0.0,False,-1,1,,1,,,,,,
C_167381,0.0,False,-1,1,,14,,,,,,
C_167382,0.0,False,-1,1,,14,,,,,,
C_167383,0.0,False,-1,1,,14,,,,,,
C_167384,0.0,False,-1,1,,14,,,,,,
C_167385,0.0,False,-1,1,,14,,,,,,
C_167386,0.0,False,-1,1,,14,,,,,,
C_167387,0.0,False,-1,1,,14,,,,,,
C_167388,0.0,False,-1,1,,14,,,,,,
C_167389,0.0,False,-1,1,,14,,,,,,
C_167416,0.856330242583601,True,195,52,C_167418,14,0.97896653,0.9994932887427427,1.0,1.0,0.0,coarse_region_centroid
C_167417,0.8559093020692012,True,195,52,C_167430,14,0.97854555,0.9985461083722816,1.0,1.0,0.0,coarse_region_centroid
C_167418,0.8583520987080541,True,195,52,C_167430,14,0.98299176,0.998533092760546,1.0,1.0,0.0,coarse_region_centroid
C_167419,0.755213175445133,True,195,52,C_167534,14,0.813089,0.9945155356460158,0.9111111111111111,1.0,0.0,coarse_region_centroid
C_167420,0.7462821773774576,True,195,52,C_167422,14,0.799547,0.9982120424279664,0.8888888888888888,1.0,0.0,coarse_region_centroid
C_167421,0.6991903862775593,True,195,52,C_167517,14,0.7367527,0.9909931331647248,0.7777777777777778,1.0,0.0,coarse_region_centroid
C_167422,0.7462821773774576,True,195,52,C_167420,14,0.799547,0.9982120424279664,0.8888888888888888,1.0,0.0,coarse_region_centroid
C_167423,0.6832429829869986,True,196,3,C_167424,14,0.83783567,0.5332779348729323,0.9777777777777777,1.0,0.0,coarse_region_centroid
C_167424,0.7255672022721563,True,196,3,C_167426,14,0.82976466,0.9337609775636235,0.6444444444444444,1.0,0.0,coarse_region_centroid
C_167425,0.0,False,-1,1,,14,,,,,,
C_167426,0.7255672022721563,True,196,3,C_167424,14,0.82976466,0.9337609775636235,0.6444444444444444,1.0,0.0,coarse_region_centroid
C_167427,0.0,False,-1,1,,14,,,,,,
C_167430,0.8583520987080541,True,195,52,C_167418,14,0.98299176,0.998533092760546,1.0,1.0,0.0,coarse_region_centroid
C_167455,0.8565758306866199,True,195,52,C_167456,14,0.9800581,0.9977195393469481,1.0,1.0,0.0,coarse_region_centroid
C_167456,0.8565758306866199,True,195,52,C_167455,14,0.9800581,0.9977195393469481,1.0,1.0,0.0,coarse_region_centroid
C_167457,0.6931834074331901,True,195,52,C_167466,14,0.7342416,0.9900859572855538,0.7333333333333334,1.0,0.0,coarse_region_centroid
C_167458,0.8592927103741964,True,199,12,C_167459,14,0.98494434,0.9978666666666667,1.0,1.0,0.0,coarse_region_centroid
C_167459,0.8592927103741964,True,199,12,C_167458,14,0.98494434,0.9978666666666667,1.0,1.0,0.0,coarse_region_centroid
C_167462,0.6755278942587469,True,195,52,C_186172,14,0.7402347,0.8297718535541633,0.8444444444444444,1.0,0.0,coarse_region_centroid
C_167463,0.8355962757048941,True,195,52,C_167464,14,0.94191337,0.9977196807553057,1.0,1.0,0.0,coarse_region_centroid
C_167464,0.8355962757048941,True,195,52,C_167463,14,0.94191337,0.9977196807553057,1.0,1.0,0.0,coarse_region_centroid
C_167465,0.8264967818695672,True,195,52,C_167466,14,0.9855483,0.9988925093602974,0.6666666666666667,1.0,0.0,coarse_region_centroid
C_167466,0.8506727755184506,True,195,52,C_167467,14,0.9698974,0.9961460269071333,1.0,1.0,0.0,coarse_region_centroid
C_167467,0.8506727755184506,True,195,52,C_167466,14,0.9698974,0.9961460269071333,1.0,1.0,0.0,coarse_region_centroid
C_167468,0.8606254272460937,True,195,52,C_167469,14,0.9865917,1.0,1.0,1.0,0.0,coarse_region_centroid
C_167469,0.8606254272460937,True,195,52,C_167468,14,0.9865917,1.0,1.0,1.0,0.0,coarse_region_centroid
C_167503,0.7742541286470626,True,195,52,C_167505,14,0.8501283,0.9989733333333334,0.8888888888888888,1.0,0.0,coarse_region_centroid
C_167504,0.7934642790326553,True,195,52,C_167456,14,0.8689524,0.9988133048526497,0.9777777777777777,1.0,0.0,coarse_region_centroid
C_167505,0.7742541286470626,True,195,52,C_167503,14,0.8501283,0.9989733333333334,0.8888888888888888,1.0,0.0,coarse_region_centroid
C_167506,0.7599327252890258,True,195,52,C_167507,14,0.96112204,0.5665779082902216,1.0,1.0,0.0,coarse_region_centroid
C_167507,0.7599327252890258,True,195,52,C_167506,14,0.96112204,0.5665779082902216,1.0,1.0,0.0,coarse_region_centroid
C_167509,0.7052297075931045,True,199,12,C_218030,14,0.7679781,0.8908754167675043,0.8666666666666667,1.0,0.0,coarse_region_centroid
C_167510,0.0,False,-1,1,,14,,,,,,
C_167511,0.842469584821479,True,195,52,C_167512,14,0.9536683,0.999759945267521,1.0,1.0,0.0,coarse_region_centroid
C_167512,0.842469584821479,True,195,52,C_167511,14,0.9536683,0.999759945267521,1.0,1.0,0.0,coarse_region_centroid
C_167513,0.7122775869075536,True,201,2,C_167514,14,0.76056594,0.8798315940817591,1.0,1.0,0.0,coarse_region_centroid
C_167514,0.7122775869075536,True,201,2,C_167513,14,0.76056594,0.8798315940817591,1.0,1.0,0.0,coarse_region_centroid
C_167515,0.0,False,-1,1,,14,,,,,,
C_167516,0.7742114953695933,True,195,52,C_167534,14,0.8334415,0.9890933333333334,1.0,1.0,0.0,coarse_region_centroid
C_167517,0.6991903862775593,True,195,52,C_167421,14,0.7367527,0.9909931331647248,0.7777777777777778,1.0,0.0,coarse_region_centroid
C_167533,0.0,False,-1,1,,14,,,,,,
C_167534,0.7742114953695933,True,195,52,C_167516,14,0.8334415,0.9890933333333334,1.0,1.0,0.0,coarse_region_centroid
C_167535,0.6872158505399666,True,195,52,C_245075,14,0.708199,0.998531906346302,0.8,1.0,0.0,coarse_region_centroid
C_167536,0.0,False,-1,1,,14,,,,,,
C_167537,0.0,False,-1,1,,14,,,,,,
C_167540,0.7709648790597271,True,195,52,C_167541,14,0.90140915,0.7859491754767057,1.0,1.0,0.0,coarse_region_centroid
C_167541,0.7799848728179931,True,195,52,C_167542,14,0.8399725,1.0,1.0,1.0,0.0,coarse_region_centroid
C_167542,0.7799848728179931,True,195,52,C_167541,14,0.8399725,1.0,1.0,1.0,0.0,coarse_region_centroid
C_167543,0.6505679894023473,True,206,3,R_276762,14,0.7721438,0.995,0.0888888888888889,1.0,0.0,coarse_region_centroid
C_167545,0.0,False,-1,1,,14,,,,,,
C_167546,0.7227158021763692,True,208,2,C_167547,14,0.8737055,0.9986665866618664,0.24444444444444446,1.0,0.0,coarse_region_centroid
C_167547,0.7227158021763692,True,208,2,C_167546,14,0.8737055,0.9986665866618664,0.24444444444444446,1.0,0.0,coarse_region_centroid
C_168684,0.6958396362320539,True,209,32,C_194498,13,0.87773764,0.9754195780833345,0.0,1.0,0.0,coarse_region_centroid
C_168686,0.6844013450089874,True,209,32,C_168701,13,0.747612,0.876073696585388,0.8,1.0,0.0,coarse_region_centroid
C_168688,0.6665141181538901,True,209,32,R_253915,13,0.8351941,0.9457866666666667,0.0,1.0,0.0,coarse_region_centroid
C_168690,0.0,False,-1,1,,13,,,,,,
C_168693,0.0,False,-1,1,,13,,,,,,
C_168695,0.0,False,-1,1,,13,,,,,,
C_168699,0.7679937251816557,True,209,32,C_168701,13,0.85208184,0.9067435938171378,1.0,1.0,0.0,coarse_region_centroid
C_168701,0.7679937251816557,True,209,32,C_168699,13,0.85208184,0.9067435938171378,1.0,1.0,0.0,coarse_region_centroid
C_168896,0.6949637293884839,True,61,2,C_147047,7,0.7910566,0.9983019143026824,0.4222222222222223,1.0,0.0,coarse_region_centroid
C_168898,0.0,False,-1,1,,7,,,,,,
C_168899,0.6702409105487109,True,214,2,C_168913,7,0.71256757,0.9794215190017099,0.6444444444444444,1.0,0.0,coarse_region_centroid
C_168903,0.0,False,-1,1,,7,,,,,,
C_168906,0.0,False,-1,1,,7,,,,,,
C_168910,0.0,False,-1,1,,7,,,,,,
C_168911,0.0,False,-1,1,,7,,,,,,
C_168913,0.6702409105487109,True,214,2,C_168899,7,0.71256757,0.9794215190017099,0.6444444444444444,1.0,0.0,coarse_region_centroid
C_168914,0.0,False,-1,1,,7,,,,,,
C_168917,0.0,False,-1,1,,7,,,,,,
C_168922,0.0,False,-1,1,,7,,,,,,
C_168929,0.0,False,-1,1,,7,,,,,,
C_169013,0.7486899514907177,True,147,7,C_169033,9,0.8149438,0.9345765261750628,0.9555555555555556,1.0,0.0,coarse_region_centroid
C_169016,0.7415747566260661,True,147,7,C_169013,9,0.78301424,0.9645846140572254,1.0,1.0,0.0,coarse_region_centroid
C_169031,0.7632536345022464,True,147,7,C_169033,9,0.8100278,0.9986917975036026,1.0,1.0,0.0,coarse_region_centroid
C_169033,0.7632536345022464,True,147,7,C_169031,9,0.8100278,0.9986917975036026,1.0,1.0,0.0,coarse_region_centroid
C_169584,0.0,False,-1,1,,15,,,,,,
C_169588,0.0,False,-1,1,,15,,,,,,
C_169591,0.0,False,-1,1,,15,,,,,,
C_169593,0.0,False,-1,1,,15,,,,,,
C_169597,0.0,False,-1,1,,15,,,,,,
C_169800,0.0,False,-1,1,,13,,,,,,
C_169801,0.0,False,-1,1,,13,,,,,,
C_169802,0.0,False,-1,1,,12,,,,,,
C_169811,0.8159616970154485,True,231,27,C_169813,12,0.9116814,0.9826845379336882,1.0,1.0,0.0,coarse_region_centroid
C_169813,0.8159616970154485,True,231,27,C_169811,12,0.9116814,0.9826845379336882,1.0,1.0,0.0,coarse_region_centroid
C_169816,0.0,False,-1,1,,2,,,,,,
C_169870,0.6961443465262538,True,231,27,C_169813,12,0.87728345,0.47819214488560247,1.0,1.0,0.0,coarse_region_centroid
C_170133,0.0,False,-1,1,,2,,,,,,
C_170136,0.8000075929164886,True,70,89,C_170140,2,0.8763774,1.0,1.0,1.0,0.0,coarse_region_centroid
C_170140,0.8000075929164886,True,70,89,C_170136,2,0.8763774,1.0,1.0,1.0,0.0,coarse_region_centroid
C_170143,0.0,False,-1,1,,2,,,,,,
C_170168,0.0,False,-1,1,,2,,,,,,
C_170180,0.0,False,-1,1,,2,,,,,,
C_170186,0.0,False,-1,1,,2,,,,,,
C_170187,0.7561358187529537,True,70,89,C_216072,2,0.8361622,0.9356773726475367,0.9111111111111111,1.0,0.0,coarse_region_centroid
C_170342,0.0,False,-1,1,,0,,,,,,
C_170461,0.0,False,-1,1,,7,,,,,,
C_172260,0.0,False,-1,1,,10,,,,,,
C_172263,0.8281118634139167,True,241,3,C_172264,10,0.96300745,0.9800666666666666,0.8444444444444444,1.0,0.0,coarse_region_centroid
C_172264,0.8281118634139167,True,241,3,C_172263,10,0.96300745,0.9800666666666666,0.8444444444444444,1.0,0.0,coarse_region_centroid
C_172265,0.755424984898431,True,241,3,C_172263,10,0.8289552,0.9852759751657456,0.8444444444444444,1.0,0.0,coarse_region_centroid
C_172267,0.0,False,-1,1,,10,,,,,,
C_172270,0.0,False,-1,1,,10,,,,,,
C_172271,0.0,False,-1,1,,10,,,,,,
C_172272,0.0,False,-1,1,,10,,,,,,
C_172273,0.0,False,-1,1,,10,,,,,,
C_172274,0.7010236732959747,True,247,2,C_172276,10,0.87822485,1.0,0.0,1.0,0.0,coarse_region_centroid
C_172276,0.7010236732959747,True,247,2,C_172274,10,0.87822485,1.0,0.0,1.0,0.0,coarse_region_centroid
C_172277,0.0,False,-1,1,,10,,,,,,
C_172279,0.6913269021188948,True,249,3,R_275785,10,0.8342315,0.9613866666666666,0.2222222222222222,1.0,0.0,coarse_region_centroid
C_172281,0.0,False,-1,1,,10,,,,,,
C_172282,0.0,False,-1,1,,10,,,,,,
C_172283,0.7365144052467425,True,252,2,C_172284,10,0.93597007,0.5186542200851834,1.0,1.0,0.0,coarse_region_centroid
C_172284,0.7365144052467425,True,252,2,C_172283,10,0.93597007,0.5186542200851834,1.0,1.0,0.0,coarse_region_centroid
C_172286,0.0,False,-1,1,,10,,,,,,
C_172287,0.0,False,-1,1,,10,,,,,,
C_172288,0.0,False,-1,1,,10,,,,,,
C_172289,0.0,False,-1,1,,10,,,,,,
C_172290,0.0,False,-1,1,,10,,,,,,
C_173452,0.8188575932711084,True,258,120,C_173467,6,0.9108441,0.9994665466396606,1.0,1.0,0.0,coarse_region_centroid
C_173456,0.8238577077120264,True,258,120,C_210094,6,0.9199353,0.9994665466396606,1.0,1.0,0.0,coarse_region_centroid
C_173458,0.8130728227943231,True,258,120,C_173466,6,0.90029,0.9995665799826632,1.0,1.0,0.0,coarse_region_centroid
C_173460,0.8057583417860666,True,258,120,C_184884,6,0.8891121,0.9937333333333334,1.0,1.0,0.0,coarse_region_centroid
C_173462,0.8140979841868082,True,258,120,C_184890,6,0.9022387,0.9993333333333333,1.0,1.0,0.0,coarse_region_centroid
C_173464,0.7945208003351464,True,258,120,C_173471,6,0.8671166,0.99803331366647,1.0,1.0,0.0,coarse_region_centroid
C_173466,0.8142498313920881,True,258,120,C_210128,6,0.902333,0.9998332891549594,1.0,1.0,0.0,coarse_region_centroid
C_173467,0.8188575932711084,True,258,120,C_173452,6,0.9108441,0.9994665466396606,1.0,1.0,0.0,coarse_region_centroid
C_173469,0.7995414820131734,True,258,120,C_173460,6,0.87706983,0.995765375106074,1.0,1.0,0.0,coarse_region_centroid
C_173470,0.8089314605159389,True,258,120,C_173476,6,0.89280874,0.9994332058046393,1.0,1.0,0.0,coarse_region_centroid
C_173471,0.7989270682207743,True,258,120,C_184884,6,0.8744371,0.9999333333333333,1.0,1.0,0.0,coarse_region_centroid
C_173473,0.8060476025635281,True,258,120,C_173476,6,0.88808656,0.9979999799998,1.0,1.0,0.0,coarse_region_centroid
C_173474,0.8108221391315397,True,258,120,C_210128,6,0.8960887,0.9998666279887835,1.0,1.0,0.0,coarse_region_centroid
C_173475,0.7998840871683757,True,258,120,C_184884,6,0.87690437,0.9979333333333333,1.0,1.0,0.0,coarse_region_centroid
C_173476,0.8211176875692161,True,258,120,C_207030,6,0.9147715,0.9999666564968982,1.0,1.0,0.0,coarse_region_centroid
C_173477,0.7936319900806551,True,258,120,C_173512,6,0.8653188,0.99853331866652,1.0,1.0,0.0,coarse_region_centroid
C_173486,0.7922803509494817,True,258,120,C_173512,6,0.8625097,0.9994998849735439,1.0,1.0,0.0,coarse_region_centroid
C_173487,0.8185355415174737,True,258,120,C_173502,6,0.9107797,0.99803331366647,1.0,1.0,0.0,coarse_region_centroid
C_173496,0.8245700244846332,True,258,120,C_174013,6,0.921291,0.9992998599719944,1.0,1.0,0.0,coarse_region_centroid
C_173497,0.7927504424991596,True,258,120,C_173496,6,0.8634372,0.9992998599719944,1.0,1.0,0.0,coarse_region_centroid
C_173498,0.7665868521092168,True,258,120,C_173514,6,0.81583065,0.9993999339927392,1.0,1.0,0.0,coarse_region_centroid
C_173499,0.7994348158666863,True,258,120,C_174017,6,0.8760512,0.99803331366647,1.0,1.0,0.0,coarse_region_centroid
C_173500,0.7571711354255676,True,258,120,C_173511,6,0.79849297,1.0,1.0,1.0,0.0,coarse_region_centroid
C_173501,0.7686415066549553,True,258,120,C_174019,6,0.82006335,0.99803331366647,1.0,1.0,0.0,coarse_region_centroid
C_173502,0.8440162949562072,True,258,120,C_174013,6,0.95639324,1.0,1.0,1.0,0.0,coarse_region_centroid
C_173503,0.7838783209266651,True,258,120,C_173511,6,0.8473061,0.9992998599719944,1.0,1.0,0.0,coarse_region_centroid
C_173504,0.8040577599733789,True,258,120,C_173511,6,0.88393533,0.9994665466396606,1.0,1.0,0.0,coarse_region_centroid
C_173505,0.7712289939787365,True,258,120,C_173503,6,0.8245133,0.99873332066654,1.0,1.0,0.0,coarse_region_centroid
C_173509,0.7643398456573486,True,258,120,C_173504,6,0.81152695,1.0,1.0,1.0,0.0,coarse_region_centroid
C_173511,0.8040577599733789,True,258,120,C_173504,6,0.88393533,0.9994665466396606,1.0,1.0,0.0,coarse_region_centroid
C_173512,0.7936319900806551,True,258,120,C_173477,6,0.8653188,0.99853331866652,1.0,1.0,0.0,coarse_region_centroid
C_173514,0.8298393566583893,True,258,120,C_173515,6,0.93108976,0.9986998569842682,1.0,1.0,0.0,coarse_region_centroid
C_173515,0.8298393566583893,True,258,120,C_173514,6,0.93108976,0.9986998569842682,1.0,1.0,0.0,coarse_region_centroid
C_173820,0.0,False,-1,1,,9,,,,,,
C_173843,0.0,False,-1,1,,9,,,,,,
C_174013,0.8440162949562072,True,258,120,C_173502,6,0.95639324,1.0,1.0,1.0,0.0,coarse_region_centroid
C_174014,0.837983472081991,True,258,120,C_174021,6,0.9456185,0.9994665466396606,1.0,1.0,0.0,coarse_region_centroid
C_174015,0.7634063900677645,True,258,120,C_173487,6,0.810048,0.99939999399994,1.0,1.0,0.0,coarse_region_centroid
C_174016,0.8089759915072366,True,258,120,C_174022,6,0.89275634,0.9997999549898727,1.0,1.0,0.0,coarse_region_centroid
C_174017,0.7994348158666863,True,258,120,C_173499,6,0.8760512,0.99803331366647,1.0,1.0,0.0,coarse_region_centroid
C_174018,0.8361196269819512,True,258,120,C_174019,6,0.9427509,0.99803331366647,1.0,1.0,0.0,coarse_region_centroid
C_174019,0.8361196269819512,True,258,120,C_174018,6,0.9427509,0.99803331366647,1.0,1.0,0.0,coarse_region_centroid
C_174020,0.802795891521407,True,258,120,C_174016,6,0.882041,0.99836665033317,1.0,1.0,0.0,coarse_region_centroid
C_174021,0.837983472081991,True,258,120,C_174014,6,0.9456185,0.9994665466396606,1.0,1.0,0.0,coarse_region_centroid
C_174022,0.82209335062203,True,258,120,C_174018,6,0.9167273,0.9994665466396606,1.0,1.0,0.0,coarse_region_centroid
C_174023,0.8042743851969018,True,258,120,C_207026,6,0.8848504,0.99803331366647,1.0,1.0,0.0,coarse_region_centroid
C_174772,0.0,False,-1,1,,15,,,,,,
C_174779,0.0,False,-1,1,,15,,,,,,
C_174782,0.7813466186284164,True,263,2,C_174831,15,0.8627292,0.9442277263398662,1.0,1.0,0.0,coarse_region_centroid
C_174783,0.0,False,-1,1,,15,,,,,,
C_174808,0.0,False,-1,1,,15,,,,,,
C_174809,0.7842725605817449,True,266,5,C_174830,15,0.8842001,0.8998124789455592,1.0,1.0,0.0,coarse_region_centroid
C_174824,0.7863056906708843,True,266,5,C_174836,15,0.88481146,0.9082968313737545,1.0,1.0,0.0,coarse_region_centroid
C_174830,0.7842725605817449,True,266,5,C_174809,15,0.8842001,0.8998124789455592,1.0,1.0,0.0,coarse_region_centroid
C_174831,0.7813466186284164,True,263,2,C_174782,15,0.8627292,0.9442277263398662,1.0,1.0,0.0,coarse_region_centroid
C_174833,0.0,False,-1,1,,15,,,,,,
C_174835,0.7759509451983729,True,266,5,C_174824,15,0.868541,0.901266969739576,1.0,1.0,0.0,coarse_region_centroid
C_174836,0.7863056906708843,True,266,5,C_174824,15,0.88481146,0.9082968313737545,1.0,1.0,0.0,coarse_region_centroid
C_176206,0.0,False,-1,1,,1,,,,,,
C_176250,0.7999763283575618,True,269,2,C_176267,9,0.88900316,0.9651229285424172,1.0,1.0,0.0,coarse_region_centroid
C_176257,0.7511976752004168,True,270,4,C_176258,9,0.8624239,0.9943225406215295,0.6,1.0,0.0,coarse_region_centroid
C_176258,0.823341891820205,True,270,4,C_176259,9,0.9241187,0.985382876669232,1.0,1.0,0.0,coarse_region_centroid
C_176259,0.823341891820205,True,270,4,C_176258,9,0.9241187,0.985382876669232,1.0,1.0,0.0,coarse_region_centroid
C_176260,0.7826745790037044,True,270,4,C_176258,9,0.847675,0.9922665302915019,1.0,1.0,0.0,coarse_region_centroid
C_176262,0.852935777480314,True,271,2,C_176263,9,0.98970795,0.9974265378129635,0.9111111111111111,1.0,0.0,coarse_region_centroid
