Work ID,State,district,category,quantity,unit,sanction_amount,unit_cost,sor_rate,expected_cost,cost_deviation_pct,sor_match_confidence,is_anomaly_injected,Work Description,Original Category,MP Name,House,Completed Date,Has Images,Average Rating,IDA
141939,Gujarat,Sitting Rajya Sabha,Education,3.56,sq_meters,184925.0,51977.22,15479.07,55071.57,2.3579,0.899,True,"Setting Up Solar Roof Top System at Government Primary School Lachhras, Lachhras, Taluka Nandod, Distt. Narmada",Normal/Others,Shri S. Jaishankar (2023-29),Rajya Sabha,2026-07-20T00:00:00.000Z,True,,NARMADA(DISTRICT COLLECTOR NARMADA_IDA)
141940,Gujarat,Sitting Rajya Sabha,Education,10.17,sq_meters,184925.0,18177.75,16272.23,165539.86,0.1171,0.717,False,"Setting Up Solar Roof Top System at Government Primary School Malsamot, Samot, Taluka Dediapada, Distt. Narmada",Normal/Others,Shri S. Jaishankar (2023-29),Rajya Sabha,2026-08-06T00:00:00.000Z,True,,NARMADA(DISTRICT COLLECTOR NARMADA_IDA)
141941,Gujarat,Sitting Rajya Sabha,Education,7.64,sq_meters,184925.0,24194.28,21495.66,164298.58,0.1255,0.964,False,"Setting Up Solar Roof Top System at Government Primary School Amadla, Amadla, Taluka Garudeshwar, Distt. Narmada",Normal/Others,Shri S. Jaishankar (2023-29),Rajya Sabha,2026-07-20T00:00:00.000Z,True,,NARMADA(DISTRICT COLLECTOR NARMADA_IDA)
144148,Gujarat,Sitting Rajya Sabha,Education,247.24,sq_meters,4113842.0,16639.15,16296.61,4029152.1,0.021,0.862,False,Redcross New Building Work Part 2,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2026-03-29T00:00:00.000Z,True,,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)
145833,Gujarat,Sitting Rajya Sabha,Education,23.12,sq_meters,500000.0,21627.2,19927.17,460696.91,0.0853,0.905,False,Kherola Ta.Lakhni : bus stand to Primary School flood protection wall (2023-24),Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2026-03-12T00:00:00.000Z,True,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
145834,Gujarat,Sitting Rajya Sabha,Other Construction,112.74,sq_meters,500000.0,4434.84,4909.79,553547.62,-0.0967,0.849,False,"Chekra, Ta.Lakhani : Flood protection wall of cremation ground (2023-24)",Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2025-10-17T00:00:00.000Z,True,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
145844,Gujarat,Sitting Rajya Sabha,Other Construction,139.03,sq_meters,500000.0,3596.24,3951.02,549326.12,-0.0898,0.871,False,"Varnoda,Ta.Deesa : cremation ground protection wall (2023-24)",Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2026-01-12T00:00:00.000Z,True,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
145845,Gujarat,Sitting Rajya Sabha,Road Construction,170.7,sq_meters,500000.0,2929.07,2633.27,449507.21,0.1123,0.918,False,"Bhadkasar, Ta.Deodar : R.C.C. Road at Maliwas area (2023-24)",Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2025-03-11T00:00:00.000Z,True,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
145846,Gujarat,Sitting Rajya Sabha,Other Construction,121.89,sq_meters,500000.0,4101.98,3687.37,449462.0,0.1124,0.962,False,Deodar Ta.Deodar : For Anusangik work in the Library (2023-24),Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2025-05-27T00:00:00.000Z,True,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
145852,Gujarat,Sitting Rajya Sabha,Community Building,25.9,sq_meters,500000.0,19302.62,17136.73,443896.25,0.1264,0.754,False,"Mojrujuna,Ta.Deodar : for shed work near Shiv area (2023-24)",Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2025-06-23T00:00:00.000Z,True,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
145867,Gujarat,Sitting Rajya Sabha,Other Construction,105.68,sq_meters,500000.0,4731.14,4376.36,462505.87,0.0811,0.79,False,Dheliyanapara(Tharpada) Ta.Deesa : For paver block work at Village (2023-24),Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2025-11-11T00:00:00.000Z,True,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
146617,Gujarat,Sitting Rajya Sabha,Other Construction,106.51,sq_meters,469377.0,4406.92,4231.2,450661.71,0.0415,0.979,False,Nana Kotariya- Protection Wall Nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-05-08T00:00:00.000Z,False,,KHEDA(DISTRICT COLLECTOR KHEDA_IDA)
146618,Gujarat,Sitting Rajya Sabha,Other Construction,32.33,sq_meters,149455.0,4622.73,4547.97,147038.06,0.0164,0.71,False,"Dudh mandali Pachhad 10"" bor moter nu kam",Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-05-09T00:00:00.000Z,False,,KHEDA(DISTRICT COLLECTOR KHEDA_IDA)
146619,Gujarat,Sitting Rajya Sabha,Drinking Water,1.35,number,124072.0,92004.53,84611.97,114102.83,0.0874,0.782,False,Ranjitbhaina Ghar Pasena Faliyama Bor Moter with Pumping Machinery nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-05-03T00:00:00.000Z,False,,KHEDA(DISTRICT COLLECTOR KHEDA_IDA)
146621,Gujarat,Sitting Rajya Sabha,Drinking Water,1.01,number,124072.0,122960.7,131675.75,132865.81,-0.0662,0.853,False,Baleviya-Bhalabhai na Faliyama Bor Moter With Pumping Machinery Work,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-07-22T00:00:00.000Z,False,,KHEDA(DISTRICT COLLECTOR KHEDA_IDA)
146623,Gujarat,Sitting Rajya Sabha,Other Construction,188.71,sq_meters,498801.0,2643.26,2749.76,518897.52,-0.0387,0.951,False,Ramanbhai Maji Sarpanch na Faliyama paver Block nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-05-05T00:00:00.000Z,False,,KHEDA(DISTRICT COLLECTOR KHEDA_IDA)
146624,Gujarat,Sitting Rajya Sabha,Drinking Water,1.18,number,149454.0,126266.39,121464.47,143770.25,0.0395,0.823,False,Daniyani Muvadi- Maji sarpanch Prabhatbhai na Ghar pasena Daliyama Bor Motor with Pumping Machinery Work,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-05-03T00:00:00.000Z,False,,KHEDA(DISTRICT COLLECTOR KHEDA_IDA)
146625,Gujarat,Sitting Rajya Sabha,Other Construction,104.87,sq_meters,249667.0,2380.62,2357.66,247259.41,0.0097,0.767,False,Fatak Agad Ranjitbhai Na Faliyama paver blok nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-05-08T00:00:00.000Z,False,,KHEDA(DISTRICT COLLECTOR KHEDA_IDA)
146627,Gujarat,Sitting Rajya Sabha,Other Construction,76.39,sq_meters,299870.0,3925.71,2074.2,158439.84,0.8926,0.792,True,Harasidhhi Mata mandir chok pasena faliyama Paver blok nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-05-05T00:00:00.000Z,False,,KHEDA(DISTRICT COLLECTOR KHEDA_IDA)
146628,Gujarat,Sitting Rajya Sabha,Other Construction,132.27,sq_meters,298799.0,2258.98,2207.2,291950.41,0.0235,0.779,False,Bhathiji Mandir Pasena Faliyama paver Block nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-07-22T00:00:00.000Z,False,,KHEDA(DISTRICT COLLECTOR KHEDA_IDA)
146629,Gujarat,Sitting Rajya Sabha,Other Construction,100.37,sq_meters,249772.0,2488.63,2187.2,219518.5,0.1378,0.746,False,Mukeshbhaina Faliyama Paver Block nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-05-03T00:00:00.000Z,False,,KHEDA(DISTRICT COLLECTOR KHEDA_IDA)
146632,Gujarat,Sitting Rajya Sabha,Drinking Water,1.0,number,124082.0,135347.48,123837.65,123837.65,0.0929,0.823,False,Vijaybhai na Faliyama Bor Motor with pumping machinery work,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-07-22T00:00:00.000Z,False,,KHEDA(DISTRICT COLLECTOR KHEDA_IDA)
146634,Gujarat,Sitting Rajya Sabha,Other Construction,81.29,sq_meters,299138.0,3679.94,3235.61,263018.38,0.1373,0.843,False,Lallupura game Faliyama Paver block nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-05-03T00:00:00.000Z,False,,KHEDA(DISTRICT COLLECTOR KHEDA_IDA)
146635,Gujarat,Sitting Rajya Sabha,Education,17.85,sq_meters,397254.0,22254.37,22749.34,406089.62,-0.0218,0.891,False,Prayamary School ma Paver Block nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-05-03T00:00:00.000Z,False,,KHEDA(DISTRICT COLLECTOR KHEDA_IDA)
146641,Gujarat,Sitting Rajya Sabha,Drinking Water,1.38,number,124082.0,89791.67,88468.75,122253.86,0.015,0.879,False,Muvadima Monabhai Babarbhai na faliyama bor motor with pumping machinary work,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-05-06T00:00:00.000Z,False,,KHEDA(DISTRICT COLLECTOR KHEDA_IDA)
146643,Gujarat,Sitting Rajya Sabha,Drinking Water,1.02,number,124576.0,122428.94,118527.95,120606.6,0.0329,0.816,False,Parvatbhai Pujabhai na Faliyama Bor Motor with Pumping Machinery work,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-05-09T00:00:00.000Z,False,,KHEDA(DISTRICT COLLECTOR KHEDA_IDA)
146644,Gujarat,Sitting Rajya Sabha,Drinking Water,1.0,number,124072.0,156560.51,145827.37,145827.37,0.0736,0.759,False,Desaibhai Mangalbhai na Faliyama Bor Motor with Pumping Machinery Work,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-05-06T00:00:00.000Z,False,,KHEDA(DISTRICT COLLECTOR KHEDA_IDA)
146646,Gujarat,Sitting Rajya Sabha,Drinking Water,1.02,number,124077.0,121348.98,112559.75,115090.19,0.0781,0.926,False,Maheshbhai Juvansinh Solanki na Faliyama Bor motor with pumping machinery work,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-05-09T00:00:00.000Z,False,,KHEDA(DISTRICT COLLECTOR KHEDA_IDA)
146650,Gujarat,Sitting Rajya Sabha,Other Construction,59.44,sq_meters,198948.0,3347.25,3043.46,180891.68,0.0998,0.883,False,matajina Mandir Chok Faliyama paver Blok nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-07-22T00:00:00.000Z,False,,KHEDA(DISTRICT COLLECTOR KHEDA_IDA)
146652,Gujarat,Sitting Rajya Sabha,Other Construction,47.18,sq_meters,249184.0,5281.18,4645.79,219203.93,0.1368,0.813,False,Chhikariya Game Mangalbhai na Faliyama Gutter Line Nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-07-22T00:00:00.000Z,False,,KHEDA(DISTRICT COLLECTOR KHEDA_IDA)
147852,Gujarat,Sitting Rajya Sabha,Education,33.51,sq_meters,499850.0,14917.62,15341.71,514059.92,-0.0276,0.766,False,"Amirgadh, Ta. Amirgadh :  Work of providing sports (playground) equipment (including fittings) at Primary School, Amirgarh-1 (2024-25)",Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2025-02-23T00:00:00.000Z,False,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
147853,Gujarat,Sitting Rajya Sabha,Other Construction,187.79,sq_meters,500000.0,2662.49,2496.02,468738.14,0.0667,0.908,False,Viruna Ta Deesa  Flood protection wall work Near Devpuri Bai Ladubai Tempel 2024-25,Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2025-11-11T00:00:00.000Z,True,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
147854,Gujarat,Sitting Rajya Sabha,Education,28.04,sq_meters,499850.0,17828.33,17554.97,492185.93,0.0156,0.903,False,Dalpura Ta.Danta : Work of providing sports (playground) equipment (including fittings) at Dalpura Pay-Center Primary School (2024-25),Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2025-02-23T00:00:00.000Z,False,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
147858,Gujarat,Sitting Rajya Sabha,Other Construction,123.78,sq_meters,600000.0,4847.17,4356.18,539223.81,0.1127,0.833,False,"Vaghrol Ta.Dantiwada : Work of flood protection wall in the area including Rabariwas
(2024-25)",Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2026-04-10T00:00:00.000Z,True,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
147859,Gujarat,Sitting Rajya Sabha,Education,23.45,sq_meters,499825.0,21317.34,21047.33,493494.05,0.0128,0.798,False,"Rampur (Dama) Ta.Deesa : Work of providing sports equipment (including fittings) at Primary School, Rampura (Dama) (2024-25)",Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2025-02-23T00:00:00.000Z,False,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
147860,Gujarat,Sitting Rajya Sabha,Education,29.48,sq_meters,499825.0,16954.1,15635.48,460950.42,0.0843,0.978,False,Limbau Ta. lakhani : Work of providing sports (playground) equipment (including fittings) at Lakhni Taluka Primary School At.Limbau (2024-25),Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2025-02-24T00:00:00.000Z,False,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
147869,Gujarat,Sitting Rajya Sabha,Education,23.57,sq_meters,499750.0,21202.79,22109.76,521127.09,-0.041,0.914,False,Vadiya Ta.deodar : Work of providing sports (playground) equipment (including fittings) at Primary School (2024-25),Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2025-02-23T00:00:00.000Z,False,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
147872,Gujarat,Sitting Rajya Sabha,Education,23.41,sq_meters,499750.0,21350.79,22291.57,521770.42,-0.0422,0.755,False,Dhankwada Ta. Deodar : Work of providing sports (playground) equipment (including fittings) at Primary School (2024-25),Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2025-02-23T00:00:00.000Z,False,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
147877,Gujarat,Sitting Rajya Sabha,Education,24.53,sq_meters,499825.0,20376.46,21750.35,533526.04,-0.0632,0.787,False,Ranpur  Ta. Deesa : Supply of Sports Equipment (including Fittings) at Pay-Kendra School Ranpur (2024-25),Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2025-02-23T00:00:00.000Z,False,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
147878,Gujarat,Sitting Rajya Sabha,Education,20.73,sq_meters,499825.0,24111.2,24122.97,500069.04,-0.0005,0.968,False,"Bhemaji goliya  Ta.Lakhani : Work of providing sports (playground) equipment (including fittings) at Bhemaji Goliya, Primary School (2024-25)",Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2025-02-24T00:00:00.000Z,False,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
149373,Gujarat,Sitting Rajya Sabha,Road Construction,180.89,sq_meters,500000.0,2764.08,2904.44,525391.11,-0.0483,0.773,False,Sihori(rabarivas) Ta.kankrej : Paver block work from Udariya vas approach road to Samoj Mataji temple (2024-25),Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2025-03-27T00:00:00.000Z,True,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
149376,Gujarat,Sitting Rajya Sabha,Education,18.61,sq_meters,500000.0,26864.52,23522.87,437805.46,0.1421,0.77,False,Dama Ta. Deesa : Prayer hall and paver block work in primary school  (2024-25),Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2025-11-11T00:00:00.000Z,True,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
149378,Gujarat,Sitting Rajya Sabha,Community Building,36.4,sq_meters,500000.0,13734.53,14440.69,525707.46,-0.0489,0.717,False,Jorapura Ta.Deesa : Shed work in front of Gram Panchayat office. (2024-25),Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2026-01-12T00:00:00.000Z,True,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
149379,Gujarat,Sitting Rajya Sabha,Other Construction,121.54,sq_meters,500000.0,4113.96,3610.35,438792.32,0.1395,0.825,False,Viruna Ta Deesa  Work of flood protection wall from Parmar vas  Prakashbhai Khodabhai house to Babubhai Mafabhai house 23-24,Normal/Others,Shri Babubhai Jesangbhai Desai (2023-29),Rajya Sabha,2025-08-20T00:00:00.000Z,True,,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)
149675,Gujarat,Sitting Rajya Sabha,Road Construction,83.25,sq_meters,300000.0,3603.75,3144.8,261794.4,0.1459,0.823,False,gamtal vistar ma natubhai savaliya na ghar thi chaturbhai sarkheliya na ghar sudhi na 3 vistar ma block road na kam mate,Normal/Others,Shri Govindbhai Laljibhai Dholakia (2024-30),Rajya Sabha,2025-07-30T00:00:00.000Z,True,,AMRELI(DISTRICT COLLECTOR AMRELI_IDA)
149676,Gujarat,Sitting Rajya Sabha,Road Construction,56.33,sq_meters,200000.0,3550.51,3313.23,186633.83,0.0716,0.912,False,aliudepur game juda juda vistar ma block peving & c c road na kam mate,Normal/Others,Shri Govindbhai Laljibhai Dholakia (2024-30),Rajya Sabha,2025-10-03T00:00:00.000Z,True,,AMRELI(DISTRICT COLLECTOR AMRELI_IDA)
149677,Gujarat,Sitting Rajya Sabha,Education,4.01,sq_meters,250000.0,62353.66,16846.22,67543.03,2.7013,0.981,True,Prathmik School ma shaed nu kam,Normal/Others,Shri Govindbhai Laljibhai Dholakia (2024-30),Rajya Sabha,2025-06-18T00:00:00.000Z,True,,BHAVNAGAR(DISTRICT COLLECTOR BHAVNAGAR_IDA)
149687,Gujarat,Sitting Rajya Sabha,Education,11.72,sq_meters,250000.0,21332.73,21060.72,246812.21,0.0129,0.978,False,Prathmik school ma shaed nu kam,Normal/Others,Shri Govindbhai Laljibhai Dholakia (2024-30),Rajya Sabha,2025-05-08T00:00:00.000Z,True,,BHAVNAGAR(DISTRICT COLLECTOR BHAVNAGAR_IDA)
149688,Gujarat,Sitting Rajya Sabha,Other Construction,75.09,sq_meters,300000.0,3995.21,3501.56,262932.12,0.141,0.799,False,Crematoriums Shaed Work,Normal/Others,Shri Govindbhai Laljibhai Dholakia (2024-30),Rajya Sabha,2025-08-11T00:00:00.000Z,True,,BHAVNAGAR(DISTRICT COLLECTOR BHAVNAGAR_IDA)
149690,Gujarat,Sitting Rajya Sabha,Other Construction,90.2,sq_meters,199444.0,2211.19,2033.19,183388.56,0.0875,0.807,False,Crematoriums Shaed Work,Normal/Others,Shri Govindbhai Laljibhai Dholakia (2024-30),Rajya Sabha,2025-03-15T00:00:00.000Z,True,,BHAVNAGAR(DISTRICT COLLECTOR BHAVNAGAR_IDA)
149691,Gujarat,Sitting Rajya Sabha,Other Construction,26.13,sq_meters,194706.0,7450.99,4286.29,112007.5,0.7383,0.981,True,Crematoriums Shaed Work,Normal/Others,Shri Govindbhai Laljibhai Dholakia (2024-30),Rajya Sabha,2025-03-25T00:00:00.000Z,True,,BHAVNAGAR(DISTRICT COLLECTOR BHAVNAGAR_IDA)
150626,Gujarat,Sitting Rajya Sabha,Drinking Water,1.0,number,100000.0,151162.4,147636.05,147636.05,0.0239,0.722,False,Bhammariya-Valiya Faliyama Mini Water Works,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-05-07T00:00:00.000Z,True,,Mahisagar(COLLECTOR MAHISAGAR_IDA)
150627,Gujarat,Sitting Rajya Sabha,Other Construction,47.44,sq_meters,197973.0,4173.17,4145.73,196670.95,0.0066,0.812,False,Rameri Anganwadi faliya Taraf Jata Paver Blok nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-03-17T00:00:00.000Z,True,,Mahisagar(COLLECTOR MAHISAGAR_IDA)
150628,Gujarat,Sitting Rajya Sabha,Other Construction,63.3,sq_meters,194678.0,3075.42,2950.06,186742.37,0.0425,0.892,False,Virpura Faliyama Paver Blok nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-03-01T00:00:00.000Z,True,,Mahisagar(COLLECTOR MAHISAGAR_IDA)
150629,Gujarat,Sitting Rajya Sabha,Other Construction,30.23,sq_meters,149840.0,4957.14,4676.37,141353.03,0.06,0.71,False,Sub Center ma Paver Blok nu Kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-03-17T00:00:00.000Z,True,,Mahisagar(COLLECTOR MAHISAGAR_IDA)
150631,Gujarat,Sitting Rajya Sabha,Other Construction,51.06,sq_meters,197952.0,3876.6,3959.13,202166.21,-0.0208,0.803,False,Pashu Davakhanama Paver Blok nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-03-17T00:00:00.000Z,True,,Mahisagar(COLLECTOR MAHISAGAR_IDA)
150634,Gujarat,Sitting Rajya Sabha,Other Construction,87.52,sq_meters,250000.0,2856.56,2702.5,236516.72,0.057,0.856,False,Modhan-Rameshbhai Ranchhodbhaina Faliyama Paver blok nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-05-07T00:00:00.000Z,True,,Mahisagar(COLLECTOR MAHISAGAR_IDA)
150635,Gujarat,Sitting Rajya Sabha,Other Construction,40.55,sq_meters,100000.0,2466.18,2437.86,98851.65,0.0116,0.968,False,Anganwadi Pase Sarvajanik Bor Motor nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-05-07T00:00:00.000Z,True,,Mahisagar(COLLECTOR MAHISAGAR_IDA)
150636,Gujarat,Sitting Rajya Sabha,Other Construction,84.1,sq_meters,248904.0,2959.45,2749.3,231229.8,0.0764,0.772,False,Bori Dungari - Anganwadima Paver Blok nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-03-17T00:00:00.000Z,True,,Mahisagar(COLLECTOR MAHISAGAR_IDA)
150637,Gujarat,Sitting Rajya Sabha,Other Construction,44.76,sq_meters,149285.0,3335.31,3605.47,161376.73,-0.0749,0.932,False,Thakor Ranjitbhai Jugabhai na Faliyama paver blok nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-03-17T00:00:00.000Z,True,,Mahisagar(COLLECTOR MAHISAGAR_IDA)
150638,Gujarat,Sitting Rajya Sabha,Other Construction,13.17,sq_meters,145576.0,11053.42,3679.67,48462.13,2.0039,0.836,True,Chauhan Galabhai na Faliyama Paver Blok nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-03-17T00:00:00.000Z,True,,Mahisagar(COLLECTOR MAHISAGAR_IDA)
150639,Gujarat,Sitting Rajya Sabha,Education,5.68,sq_meters,99973.0,17597.5,17906.76,101729.94,-0.0173,0.849,False,Bhaidava-Primary School ma Power Pump nu Kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-03-20T00:00:00.000Z,True,,Mahisagar(COLLECTOR MAHISAGAR_IDA)
150641,Gujarat,Sitting Rajya Sabha,Other Construction,35.4,sq_meters,291334.0,8229.53,4624.54,163713.48,0.7795,0.703,True,Ba.Khut Mukhya Rastathi Dasarathbhaina Faliya taraf jata Garnalanu Kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-08-28T00:00:00.000Z,True,,Mahisagar(COLLECTOR MAHISAGAR_IDA)
150642,Gujarat,Sitting Rajya Sabha,Other Construction,25.04,sq_meters,249828.0,9977.43,4903.99,122792.46,1.0346,0.792,True,Betawada Kotar Upar Garnalanu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-07-31T00:00:00.000Z,True,,Mahisagar(COLLECTOR MAHISAGAR_IDA)
150643,Gujarat,Sitting Rajya Sabha,Education,14.39,sq_meters,250000.0,17378.76,17417.66,250559.66,-0.0022,0.967,False,Primary School ma Bhojan Sed Nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-03-20T00:00:00.000Z,True,,Mahisagar(COLLECTOR MAHISAGAR_IDA)
150644,Gujarat,Sitting Rajya Sabha,Education,7.26,sq_meters,199796.0,27515.68,24480.47,177756.85,0.124,0.845,False,Gorpura-Primary School ma paver Blok nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-03-01T00:00:00.000Z,True,,Mahisagar(COLLECTOR MAHISAGAR_IDA)
150645,Gujarat,Sitting Rajya Sabha,Education,6.05,sq_meters,149275.0,24682.87,22466.18,135869.04,0.0987,0.887,False,Nava Muvada-Primary School ma paver Blok nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-03-01T00:00:00.000Z,True,,Mahisagar(COLLECTOR MAHISAGAR_IDA)
150648,Gujarat,Sitting Rajya Sabha,Education,13.18,sq_meters,300000.0,22769.26,20216.95,266371.73,0.1262,0.755,False,Primary School ma Paver Blok nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2026-09-02T00:00:00.000Z,True,,Mahisagar(COLLECTOR MAHISAGAR_IDA)
150649,Gujarat,Sitting Rajya Sabha,Education,11.81,sq_meters,198952.0,16850.99,16273.22,192130.47,0.0355,0.995,False,Primary School Paver Blok nu kma,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-03-01T00:00:00.000Z,True,,Mahisagar(COLLECTOR MAHISAGAR_IDA)
150650,Gujarat,Sitting Rajya Sabha,Other Construction,42.97,sq_meters,199991.0,4654.22,4464.55,191841.02,0.0425,0.817,False,Panchayat Chok ma Paver blok nu kam,Normal/Others,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,2025-03-01T00:00:00.000Z,True,,Mahisagar(COLLECTOR MAHISAGAR_IDA)
